1	"Recurrent dislocation, left hand"	"Recurrent dislocation of left hand"
0	"Recurrent dislocation, left hand"	"Acute heart attack, right coronary artery"
1	"Partial retinal artery occlusion, left eye"	"Left partial retinal artery occlusion"
0	"Partial retinal artery occlusion, left eye"	"Malignant mesothelioma of pericardium"
1	"Unspecified scleritis, unspecified eye"	"Scleritis (inflammation of white of eye)"
0	"Unspecified scleritis, unspecified eye"	"History of completely removed retained foreign body (situation)"
1	"Other dystonia"	"Segmental dystonia"
0	"Other dystonia"	"Deep vein thrombosis arm, chronic"
1	"Other disorders of glycine metabolism"	"Hyperprolinemia"
0	"Other disorders of glycine metabolism"	"Hypertrophy of L tibia"
1	"Freckles"	"Ephelis"
0	"Freckles"	"Abscess of intestine due to colonic inflammatory polyps"
1	"Spontaneous rupture of extensor tendons, unspecified hand"	"Spontaneous rupture of extensor tendons of hand"
0	"Spontaneous rupture of extensor tendons, unspecified hand"	"Toxic maculopathy"
1	"Round hole, right eye"	"Right retinal round hole"
0	"Round hole, right eye"	"Pigmented villonodular synovitis of R knee"
1	"Soemmering's ring, unspecified eye"	"Soemmerrings ring"
0	"Soemmering's ring, unspecified eye"	"Right retinopathy of prematurity, stage 3"
1	"Hemiplegic migraine, intractable, with status migrainosus"	"Hemiplegic migraine, intractable, status migrainosus"
0	"Hemiplegic migraine, intractable, with status migrainosus"	"Benign cyst, prepuce"
1	"Diffuse cholesteatosis, left ear"	"Diffuse cholesteatosis left ear"
0	"Diffuse cholesteatosis, left ear"	"Irreducible ventral hernia w obstruction"
1	"Major depressive disorder, recurrent, severe with psychotic symptoms"	"Depression, major, recurrent, severe with psychosis"
0	"Major depressive disorder, recurrent, severe with psychotic symptoms"	"Nephrotic syndrome with membranoproliferative glomerulonephritis, type 3"
1	"Acute toxic conjunctivitis, bilateral"	"Acute chemical conjunctivitis, both eyes"
0	"Acute toxic conjunctivitis, bilateral"	"Sunburn"
1	"Acquired stenosis of external ear canal secondary to trauma, unspecified ear"	"Acquired stenosis of external ear canal secondary to trauma"
0	"Acquired stenosis of external ear canal secondary to trauma, unspecified ear"	"Acute post-trauma stress state"
1	"Calcification and ossification of muscle, unspecified"	"Ossification of muscle"
0	"Calcification and ossification of muscle, unspecified"	"Age related R nuclear cataract"
1	"Encounter for other screening for malignant neoplasm of breast"	"Screening for breast cancer done"
0	"Encounter for other screening for malignant neoplasm of breast"	"Partial edentulism due to periodontal disease class IV"
1	"Malignant neoplasm of left broad ligament"	"Broad ligament cancer, L side"
0	"Malignant neoplasm of left broad ligament"	"Pseudoprimary aldosteronism"
1	"Unspecified interstitial keratitis, left eye"	"L interstitial keratitis"
0	"Unspecified interstitial keratitis, left eye"	"Pressure ulcer of left upper back"
1	"Other myositis, unspecified thigh"	"Myositis of thigh"
0	"Other myositis, unspecified thigh"	"Unstageable pressure ulcer of head"
1	"Chronic passive congestion of liver"	"Congestion of liver, chronic passive"
0	"Chronic passive congestion of liver"	"Migraine, intractable"
1	"Other thrombophilia"	"Thrombophilia"
0	"Other thrombophilia"	"Cancer, upper lip, inner aspect"
1	"Disorder of ligament, unspecified wrist"	"Disorder of ligament of wrist"
0	"Disorder of ligament, unspecified wrist"	"Retrobulbar neuritis, both eyes"
1	"Melanoma in situ of breast (skin) (soft tissue)"	"Melanoma in situ of breast"
0	"Melanoma in situ of breast (skin) (soft tissue)"	"Leukemia, prolymphocytic B-cell type"
1	"Other acne"	"Comedonal acne"
0	"Other acne"	"Right macular drusen"
1	"Chondritis of external ear, unspecified ear"	"External ear chondritis"
0	"Chondritis of external ear, unspecified ear"	"Spinal stenosis of sacrococcygeal region"
1	"Xanthelasma of right upper eyelid"	"Right upper xanthelasma"
0	"Xanthelasma of right upper eyelid"	"Juvenile osteochondrosis of left patella (kneecap)"
1	"Disturbances of salivary secretion"	"Excessive salivation"
0	"Disturbances of salivary secretion"	"Subacute osteomyelitis of radius"
1	"Separation of muscle (nontraumatic), unspecified upper arm"	"Nontraumatic separation of upper arm muscle"
0	"Separation of muscle (nontraumatic), unspecified upper arm"	"Intermittent hydrarthrosis of left hip"
1	"Other fatigue"	"Fatigue secondary to chemotherapy or radiation therapy"
0	"Other fatigue"	"Staphylococcal arthritis of right knee"
1	"Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"Family history of protein C resistance (blood clots too easily)"
0	"Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"Onycholysis (painless separation of nail from nailbed)"
1	"Osteopathy after poliomyelitis, right ankle and foot"	"Osteopathy of right ankle after poliomyelitis"
0	"Osteopathy after poliomyelitis, right ankle and foot"	"Disorder of patella"
1	"Postural kyphosis, thoracolumbar region"	"Postural kyphosis of thoracolumbar spine"
0	"Postural kyphosis, thoracolumbar region"	"Neoplasm of uncertain behavior, parathyroid gland"
1	"Benign neoplasm of pancreas"	"Benign neoplasm pancreas, cystadenoma"
0	"Benign neoplasm of pancreas"	"Separation anxiety"
1	"Gout due to renal impairment, unspecified hip"	"Gout of hip due to renal impairment"
0	"Gout due to renal impairment, unspecified hip"	"Osteomyelitis of lumbosacral vertebra"
1	"Other reduction defects of unspecified lower limb"	"Longitudinal reduction defect of leg"
0	"Other reduction defects of unspecified lower limb"	"Calcium deposit in bursa of right ankle AND/OR foot"
1	"Leukemia, unspecified, in remission"	"Subacute leukemia in remission"
0	"Leukemia, unspecified, in remission"	"Complete physeal arrest of L distal femur"
1	"Gout due to renal impairment, right hand"	"Gout of right hand due to renal impairment"
0	"Gout due to renal impairment, right hand"	"Testicular feminization"
1	"Paroxysmal atrial fibrillation"	"Atrial fibrillation, paroxysmal"
0	"Paroxysmal atrial fibrillation"	"Sclerokeratitis, both eyes"
1	"Parent-adopted child conflict"	"Counseling for parent who has problem with adopted child done"
0	"Parent-adopted child conflict"	"Lead induced gout of right hip"
1	"Viral pneumonia, unspecified"	"Viral bronchopneumonia"
0	"Viral pneumonia, unspecified"	"Stenosis of vertebral artery, with stroke"
1	"Generalized contraction of visual field, unspecified eye"	"Generalized visual field contraction"
0	"Generalized contraction of visual field, unspecified eye"	"Primary malignant neoplasm of temporal lobe"
1	"Type 1 diabetes mellitus with diabetic polyneuropathy"	"Diabetes type 1 with peripheral neuropathy"
0	"Type 1 diabetes mellitus with diabetic polyneuropathy"	"Alk-positive anaplastic large cell lymphoma, extranodal and solid organs"
1	"Secondary malignant neoplasm of unspecified lung"	"Cancer metastatic to lung undifferentiated lg cell"
0	"Secondary malignant neoplasm of unspecified lung"	"Melanocytic nevus of left leg"
1	"Systemic sclerosis, unspecified"	"Scleroderma w glomerulonephritis"
0	"Systemic sclerosis, unspecified"	"Schizophreniform disorder, chronic"
1	"Psoas tendinitis, right hip"	"Psoas tendinitis of right hip"
0	"Psoas tendinitis, right hip"	"Acute follicular conjunctivitis"
1	"Disorder of mineral metabolism, unspecified"	"Mineral metabolism disorder"
0	"Disorder of mineral metabolism, unspecified"	"Tendon sheath abscess of ankle and foot"
1	"Other vitreous opacities, right eye"	"Right vitreous floaters"
0	"Other vitreous opacities, right eye"	"R ora serrata cyst"
1	"Brawny scleritis, left eye"	"Left brawny scleritis"
0	"Brawny scleritis, left eye"	"Sarcoid heart muscle disease"
1	"Malignant neoplasm of unspecified lower limb"	"Leg cancer"
0	"Malignant neoplasm of unspecified lower limb"	"Idiopathic aseptic necrosis of right toe"
1	"Chronic pain due to trauma"	"Chronic pain due to injury"
0	"Chronic pain due to trauma"	"Right external ear canal exostosis"
1	"Villonodular synovitis (pigmented), other specified site"	"Pigmented villonodular synovitis of vertebra"
0	"Villonodular synovitis (pigmented), other specified site"	"Muscle weakness"
1	"Retinal detachment with retinal dialysis, bilateral"	"Retinal detachment with retinal dialysis, both eyes"
0	"Retinal detachment with retinal dialysis, bilateral"	"Glycosuria, renal"
1	"Unspecified soft tissue disorder related to use, overuse and pressure, left thigh"	"Overuse disorder of soft tissues, left thigh"
0	"Unspecified soft tissue disorder related to use, overuse and pressure, left thigh"	"Both sides ankylosis of ear ossicles"
1	"Valgus deformity, not elsewhere classified, unspecified site"	"Valgus deformity (morphologic abnormality)"
0	"Valgus deformity, not elsewhere classified, unspecified site"	"Dermatitis perioral (around the mouth)"
1	"Dissection of carotid artery"	"Right carotid artery dissection"
0	"Dissection of carotid artery"	"Both sides eardrum retraction pockets"
1	"Spinal enthesopathy, occipito-atlanto-axial region"	"Spinal enthesopathy of occipitatlantoaxial spine"
0	"Spinal enthesopathy, occipito-atlanto-axial region"	"Papular dermatitis of pregnancy"
1	"Vascular anomalies of left lower eyelid"	"Vascular anomaly, L lower eyelid"
0	"Vascular anomalies of left lower eyelid"	"Rabies acquired from wild vector"
1	"Spontaneous rupture of extensor tendons, unspecified upper arm"	"Spontaneous rupture of extensor tendons of upper arm"
0	"Spontaneous rupture of extensor tendons, unspecified upper arm"	"Strabismic amblyopia"
1	"Cervicitis following delivery"	"Postpartum (after childbirth) cervicitis"
0	"Cervicitis following delivery"	"Venous stasis edema w ulcer of right thigh, skin layer only"
1	"Juvenile osteochondrosis of tibia and fibula, left leg"	"Juvenile osteochondrosis of left fibula"
0	"Juvenile osteochondrosis of tibia and fibula, left leg"	"Periarthritis of wrist"
1	"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease"	"Hypertensive heart AND chronic kidney disease on dialysis with congestive heart failure"
0	"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease"	"Left anterior iris synechiae"
1	"Longitudinal reduction defect of left ulna"	"Longitudinal deficiency of left ulna"
0	"Longitudinal reduction defect of left ulna"	"Drug induced DM w diabetic ketoacidosis"
1	"ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall"	"Acute ST segment elevation myocardial infarction of inferior wall"
0	"ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall"	"Both sides middle ear cholesteatoma"
1	"Optic papillitis, left eye"	"L optic papillitis"
0	"Optic papillitis, left eye"	"Escherichia coli urinary tract infection"
1	"Encounter for screening for malignant neoplasm of colon"	"Screening for colon cancer done (situation)"
0	"Encounter for screening for malignant neoplasm of colon"	"Diabetic ulcer of left toe due to diabetes mellitus type 2"
1	"Meralgia paresthetica, unspecified lower limb"	"Meralgia paresthetica"
0	"Meralgia paresthetica, unspecified lower limb"	"Mucopolysaccharidosis MPS-I-H"
1	"Herpesviral meningitis"	"Herpes simplex meningitis"
0	"Herpesviral meningitis"	"Trauma induced aseptic necrosis of fibula"
1	"Osteopathy after poliomyelitis, right hand"	"Poliomyelitis osteopathy of right hand"
0	"Osteopathy after poliomyelitis, right hand"	"Burn injury"
1	"History of falling"	"Fall risk"
0	"History of falling"	"Drug induced DM w diabetic ketoacidosis"
1	"Hypertrophy of bone, right femur"	"Hypertrophy of R femur"
0	"Hypertrophy of bone, right femur"	"Ankylosis of right knee joint"
1	"Malignant neoplasm of labium minus"	"Cancer of the labia minora"
0	"Malignant neoplasm of labium minus"	"Right polyp of middle ear"
1	"Nontraumatic subarachnoid hemorrhage, unspecified"	"Subarachnoid hemorrhage"
0	"Nontraumatic subarachnoid hemorrhage, unspecified"	"Chronic fatigue syndrome"
1	"Villonodular synovitis (pigmented), unspecified ankle and foot"	"Villonodular synovitis of ankle"
0	"Villonodular synovitis (pigmented), unspecified ankle and foot"	"Congenital absence of nose"
1	"Osteonecrosis due to drugs of right carpus"	"Osteonecrosis of right carpus due to drugs"
0	"Osteonecrosis due to drugs of right carpus"	"Major depression, recurrent, severe w psychosis"
1	"Crohn's disease of large intestine with fistula"	"Crohns disease of colon with fistula"
0	"Crohn's disease of large intestine with fistula"	"Cervical spina bifida"
1	"Ulcerative (chronic) rectosigmoiditis with abscess"	"Chronic ulcerative rectosigmoiditis with abscess"
0	"Ulcerative (chronic) rectosigmoiditis with abscess"	"History of cervical carcinoma in situ"
1	"Urinary tract infection following delivery, unspecified"	"Postpartum UTI"
0	"Urinary tract infection following delivery, unspecified"	"Multiple perforations of tympanic membrane"
1	"Acquired absence of right thumb"	"History of right thumb amputation"
0	"Acquired absence of right thumb"	"Primary osteoarthritis of L first CMC joint"
1	"Cystic meniscus, posterior horn of medial meniscus, unspecified knee"	"Cyst of posterior horn of medial meniscus"
0	"Cystic meniscus, posterior horn of medial meniscus, unspecified knee"	"Repetitive strain injury of right lower leg"
1	"Benign neoplasm of other major salivary glands"	"Benign neoplasm, submandibular gland"
0	"Benign neoplasm of other major salivary glands"	"Cystic meniscus of L knee"
1	"Varus deformity, not elsewhere classified, left hip"	"Acquired left coxa vara"
0	"Varus deformity, not elsewhere classified, left hip"	"R focal choroiditis"
1	"Recurrent dislocation, right hip"	"Recurrent dislocation of right hip"
0	"Recurrent dislocation, right hip"	"Islets of langerhans cancer"
1	"Infective myositis, left ankle"	"Infective myositis of left ankle"
0	"Infective myositis, left ankle"	"Pertussis w pneumonia"
1	"Amyelia"	"Amyelia (congenital absence of spinal cord)"
0	"Amyelia"	"History of of right thumb amputation"
1	"Other specific joint derangements of unspecified hip, not elsewhere classified"	"Hip unstable"
0	"Other specific joint derangements of unspecified hip, not elsewhere classified"	"Biliary obstruction congenital"
